TIME,CH2,CH2 Peak Detect
-1.00E+01,0.02,0.06
-1.00E+01,0.04,-0.02
-1.00E+01,0.02,0.06
-1.00E+01,0.02,-0.02
-1.00E+01,0.02,0.08
-1.00E+01,-8.94E-10,-0.02
-1.00E+01,0.02,0.06
-1.00E+01,0.02,-0.04
-1.00E+01,0.02,0.08
-1.00E+01,-8.94E-10,-0.02
-1.00E+01,0.02,0.08
-1.00E+01,0.02,-0.02
-1.00E+01,0.02,0.06
-1.00E+01,-8.94E-10,-0.02
-1.00E+01,0.02,0.06
-1.00E+01,0.02,-0.02
-1.00E+01,0.02,0.08
-1.00E+01,0.02,-0.02
-1.00E+01,-8.94E-10,0.06
-1.00E+01,-8.94E-10,-0.02
-1.00E+01,0.04,0.06
-1.00E+01,-8.94E-10,-0.02
-1.00E+01,0.02,0.08
-1.00E+01,0.02,-0.02
-1.00E+01,-8.94E-10,0.06
-1.00E+01,0.02,-0.04
-1.00E+01,-8.94E-10,0.06
-1.00E+01,0.02,-0.02
-1.00E+01,0.02,0.08
-1.00E+01,0.02,-0.04
-1.00E+01,-8.94E-10,0.08
-1.00E+01,0.02,-0.04
-9.99E+00,0.02,0.08
-9.99E+00,0.02,-0.02
-9.99E+00,-8.94E-10,0.06
-9.99E+00,0.04,-0.02
-9.99E+00,0.02,0.06
-9.99E+00,0.02,-0.02
-9.99E+00,0.02,0.06
-9.99E+00,-8.94E-10,-0.04
-9.99E+00,0.02,0.06
-9.99E+00,-8.94E-10,-0.02
-9.99E+00,0.02,0.06
-9.99E+00,-8.94E-10,-0.02
-9.99E+00,0.04,0.06
-9.99E+00,0.02,-0.02
-9.99E+00,-8.94E-10,0.06
-9.99E+00,0.02,-0.02
-9.99E+00,0.02,0.08
-9.99E+00,0.02,-0.02
-9.99E+00,0.04,0.06
-9.99E+00,-8.94E-10,-0.02
-9.99E+00,0.02,0.06
-9.99E+00,0.02,-0.02
-9.99E+00,-8.94E-10,0.08
-9.99E+00,-8.94E-10,-0.02
-9.99E+00,0.02,0.06
-9.99E+00,-8.94E-10,-0.02
-9.99E+00,0.02,0.08
-9.99E+00,-8.94E-10,-0.02
-9.99E+00,-8.94E-10,0.08
-9.99E+00,0.02,-0.04
-9.99E+00,0.02,0.08
-9.99E+00,0.02,-0.02
-9.99E+00,-8.94E-10,0.08
-9.99E+00,0.02,-0.04
-9.99E+00,0.02,0.08
-9.99E+00,0.02,-0.02
-9.99E+00,-8.94E-10,0.08
-9.99E+00,0.02,-0.02
-9.99E+00,0.02,0.06
-9.99E+00,0.02,-0.02
-9.99E+00,-8.94E-10,0.06
-9.99E+00,0.02,-0.02
-9.99E+00,0.02,0.08
-9.99E+00,-8.94E-10,-0.02
-9.99E+00,-8.94E-10,0.08
-9.99E+00,0.02,-0.02
-9.99E+00,0.02,0.06
-9.99E+00,0.02,-0.02
-9.99E+00,0.02,0.06
-9.99E+00,-8.94E-10,-0.02
-9.99E+00,0.02,0.06
-9.99E+00,-8.94E-10,-0.04
-9.99E+00,0.04,0.08
-9.99E+00,0.02,-0.04
-9.99E+00,0.02,0.08
-9.99E+00,-8.94E-10,-0.02
-9.99E+00,0.02,0.08
-9.99E+00,-8.94E-10,-0.02
-9.99E+00,-8.94E-10,0.08
-9.99E+00,0.02,-0.02
-9.99E+00,0.02,0.08
-9.99E+00,0.02,-0.02
-9.99E+00,0.02,0.06
-9.98E+00,-8.94E-10,-0.02
-9.98E+00,-8.94E-10,0.08
-9.98E+00,0.02,-0.02
-9.98E+00,-8.94E-10,0.08
-9.98E+00,0.02,-0.02
-9.98E+00,-8.94E-10,0.08
-9.98E+00,0.02,-0.04
-9.98E+00,0.02,0.08
-9.98E+00,0.02,-0.02
-9.98E+00,0.04,0.06
-9.98E+00,0.02,-0.04
-9.98E+00,-8.94E-10,0.08
-9.98E+00,0.02,-0.02
-9.98E+00,0.02,0.06
-9.98E+00,0.02,-0.02
-9.98E+00,-8.94E-10,0.08
-9.98E+00,0.02,-0.02
-9.98E+00,0.02,0.06
-9.98E+00,-8.94E-10,-0.02
-9.98E+00,0.02,0.06
-9.98E+00,0.02,-0.02
-9.98E+00,-8.94E-10,0.06
-9.98E+00,0.02,-0.02
-9.98E+00,-8.94E-10,0.08
-9.98E+00,0.02,-0.02
-9.98E+00,0.02,0.08
-9.98E+00,0.02,-0.02
-9.98E+00,0.02,0.06
-9.98E+00,-8.94E-10,-0.02
-9.98E+00,0.02,0.06
-9.98E+00,-8.94E-10,-0.02
-9.98E+00,0.02,0.06
-9.98E+00,-8.94E-10,-0.04
-9.98E+00,-8.94E-10,0.08
-9.98E+00,0.02,-0.02
-9.98E+00,0.02,0.08
-9.98E+00,0.02,-0.04
-9.98E+00,0.02,0.08
-9.98E+00,0.02,-0.02
-9.98E+00,0.02,0.06
-9.98E+00,0.02,-0.02
-9.98E+00,0.02,0.08
-9.98E+00,0.02,-0.04
-9.98E+00,0.02,0.08
-9.98E+00,0.02,-0.04
-9.98E+00,-8.94E-10,0.06
-9.98E+00,0.04,-0.02
-9.98E+00,0.02,0.08
-9.98E+00,-8.94E-10,-0.02
-9.98E+00,0.04,0.06
-9.98E+00,0.02,-0.02
-9.98E+00,0.02,0.06
-9.98E+00,-8.94E-10,-0.02
-9.98E+00,-8.94E-10,0.06
-9.98E+00,0.04,-0.02
-9.98E+00,-8.94E-10,0.06
-9.98E+00,0.02,-0.02
-9.98E+00,-8.94E-10,0.06
-9.98E+00,-8.94E-10,-0.02
-9.98E+00,-8.94E-10,0.08
-9.98E+00,-8.94E-10,-0.02
-9.98E+00,-8.94E-10,0.06
-9.97E+00,0.02,-0.04
-9.97E+00,-8.94E-10,0.06
-9.97E+00,0.02,-0.02
-9.97E+00,0.02,0.06
-9.97E+00,-8.94E-10,-0.02
-9.97E+00,-8.94E-10,0.06
-9.97E+00,0.02,-0.02
-9.97E+00,0.02,0.06
-9.97E+00,-8.94E-10,-0.02
-9.97E+00,-8.94E-10,0.06
-9.97E+00,-8.94E-10,-0.02
-9.97E+00,0.02,0.06
-9.97E+00,0.02,-0.02
-9.97E+00,0.04,0.08
-9.97E+00,0.02,-0.02
-9.97E+00,-8.94E-10,0.06
-9.97E+00,-8.94E-10,-0.04
-9.97E+00,-8.94E-10,0.06
-9.97E+00,0.02,-0.04
-9.97E+00,-8.94E-10,0.06
-9.97E+00,0.02,-0.02
-9.97E+00,0.02,0.06
-9.97E+00,0.02,-0.02
-9.97E+00,0.02,0.08
-9.97E+00,0.02,-0.04
-9.97E+00,0.02,0.08
-9.97E+00,0.02,-0.04
-9.97E+00,0.02,0.08
-9.97E+00,0.02,-0.04
-9.97E+00,0.02,0.08
-9.97E+00,0.02,-0.04
-9.97E+00,-8.94E-10,0.08
-9.97E+00,-8.94E-10,-0.02
-9.97E+00,-8.94E-10,0.06
-9.97E+00,0.04,-0.02
-9.97E+00,0.02,0.08
-9.97E+00,-8.94E-10,-0.02
-9.97E+00,0.02,0.06
-9.97E+00,-8.94E-10,-0.02
-9.97E+00,0.02,0.06
-9.97E+00,0.02,-0.04
-9.97E+00,0.02,0.06
-9.97E+00,-8.94E-10,-0.02
-9.97E+00,-8.94E-10,0.06
-9.97E+00,-8.94E-10,-0.02
-9.97E+00,-8.94E-10,0.08
-9.97E+00,0.02,-0.02
-9.97E+00,-8.94E-10,0.08
-9.97E+00,-8.94E-10,-0.02
-9.97E+00,-8.94E-10,0.08
-9.97E+00,0.02,-0.02
-9.97E+00,0.02,0.06
-9.97E+00,0.02,-0.02
-9.97E+00,0.02,0.06
-9.97E+00,0.02,-0.02
-9.97E+00,0.02,0.06
-9.97E+00,-8.94E-10,-0.02
-9.97E+00,0.02,0.06
-9.97E+00,-8.94E-10,-0.02
-9.97E+00,0.02,0.08
-9.97E+00,0.02,-0.02
-9.97E+00,0.02,0.08
-9.97E+00,0.02,-0.02
-9.96E+00,0.02,0.06
-9.96E+00,-8.94E-10,-0.02
-9.96E+00,-8.94E-10,0.08
-9.96E+00,-8.94E-10,-0.02
-9.96E+00,-8.94E-10,0.08
-9.96E+00,0.02,-0.02
-9.96E+00,-8.94E-10,0.06
-9.96E+00,-8.94E-10,-0.02
-9.96E+00,0.02,0.06
-9.96E+00,-8.94E-10,-0.02
-9.96E+00,-8.94E-10,0.08
-9.96E+00,-8.94E-10,-0.02
-9.96E+00,0.02,0.06
-9.96E+00,0.02,-0.02
-9.96E+00,0.02,0.08
-9.96E+00,0.02,-0.04
-9.96E+00,-8.94E-10,0.08
-9.96E+00,0.02,-0.02
-9.96E+00,0.02,0.08
-9.96E+00,0.02,-0.02
-9.96E+00,0.02,0.08
-9.96E+00,-8.94E-10,-0.02
-9.96E+00,0.02,0.08
-9.96E+00,0.02,-0.02
-9.96E+00,0.04,0.06
-9.96E+00,0.02,-0.02
-9.96E+00,-8.94E-10,0.06
-9.96E+00,0.04,-0.02
-9.96E+00,-8.94E-10,0.06
-9.96E+00,0.02,-0.02
-9.96E+00,-8.94E-10,0.06
-9.96E+00,0.02,-0.02
-9.96E+00,0.02,0.08
-9.96E+00,-8.94E-10,-0.02
-9.96E+00,0.02,0.08
-9.96E+00,0.02,-0.02
-9.96E+00,-8.94E-10,0.08
-9.96E+00,-8.94E-10,-0.02
-9.96E+00,0.02,0.06
-9.96E+00,0.02,-0.04
-9.96E+00,0.02,0.06
-9.96E+00,0.02,-0.02
-9.96E+00,0.02,0.08
-9.96E+00,-8.94E-10,-0.02
-9.96E+00,-8.94E-10,0.06
-9.96E+00,0.02,-0.02
-9.96E+00,-8.94E-10,0.08
-9.96E+00,-8.94E-10,-0.02
-9.96E+00,0.02,0.08
-9.96E+00,0.02,-0.04
-9.96E+00,0.02,0.08
-9.96E+00,-8.94E-10,-0.02
-9.96E+00,0.02,0.06
-9.96E+00,0.02,-0.02
-9.96E+00,0.02,0.06
-9.96E+00,0.02,-0.02
-9.96E+00,0.02,0.06
-9.96E+00,-8.94E-10,-0.02
-9.96E+00,0.02,0.06
-9.96E+00,0.02,-0.04
-9.96E+00,0.02,0.08
-9.96E+00,-8.94E-10,-0.02
-9.95E+00,-8.94E-10,0.06
-9.95E+00,0.02,-0.02
-9.95E+00,0.02,0.06
-9.95E+00,0.02,-0.04
-9.95E+00,0.02,0.08
-9.95E+00,-8.94E-10,-0.04
-9.95E+00,0.02,0.08
-9.95E+00,-8.94E-10,-0.04
-9.95E+00,0.02,0.08
-9.95E+00,0.02,-0.04
-9.95E+00,-8.94E-10,0.08
-9.95E+00,0.02,-0.02
-9.95E+00,0.02,0.06
-9.95E+00,0.02,-0.02
-9.95E+00,0.02,0.08
-9.95E+00,-8.94E-10,-0.02
-9.95E+00,0.02,0.06
-9.95E+00,0.02,-0.02
-9.95E+00,0.02,0.06
-9.95E+00,0.02,-0.02
-9.95E+00,0.02,0.08
-9.95E+00,-8.94E-10,-0.02
-9.95E+00,-8.94E-10,0.06
-9.95E+00,0.02,-0.02
-9.95E+00,-8.94E-10,0.06
-9.95E+00,-8.94E-10,-0.02
-9.95E+00,0.02,0.06
-9.95E+00,-8.94E-10,-0.02
-9.95E+00,-8.94E-10,0.08
-9.95E+00,0.02,-0.02
-9.95E+00,0.02,0.06
-9.95E+00,-8.94E-10,-0.02
-9.95E+00,-8.94E-10,0.08
-9.95E+00,0.02,-0.02
-9.95E+00,0.02,0.08
-9.95E+00,0.02,-0.04
-9.95E+00,0.02,0.08
-9.95E+00,0.02,-0.02
-9.95E+00,0.02,0.08
-9.95E+00,-8.94E-10,-0.02
-9.95E+00,-8.94E-10,0.08
-9.95E+00,0.02,-0.02
-9.95E+00,-8.94E-10,0.06
-9.95E+00,0.02,-0.04
-9.95E+00,0.02,0.06
-9.95E+00,-8.94E-10,-0.02
-9.95E+00,-8.94E-10,0.06
-9.95E+00,0.02,-0.02
-9.95E+00,0.02,0.08
-9.95E+00,0.02,-0.02
-9.95E+00,0.02,0.08
-9.95E+00,0.04,-0.02
-9.95E+00,0.02,0.08
-9.95E+00,-8.94E-10,-0.02
-9.95E+00,0.02,0.08
-9.95E+00,0.02,-0.02
-9.95E+00,-8.94E-10,0.08
-9.95E+00,0.02,-0.02
-9.95E+00,0.02,0.06
-9.95E+00,0.02,-0.02
-9.95E+00,0.02,0.08
-9.95E+00,-8.94E-10,-0.02
-9.95E+00,0.02,0.08
-9.94E+00,-8.94E-10,-0.04
-9.94E+00,0.02,0.08
-9.94E+00,-8.94E-10,-0.02
-9.94E+00,0.02,0.08
-9.94E+00,-8.94E-10,-0.02
-9.94E+00,0.02,0.06
-9.94E+00,0.02,-0.02
-9.94E+00,0.02,0.06
-9.94E+00,-8.94E-10,-0.02
-9.94E+00,-8.94E-10,0.06
-9.94E+00,-8.94E-10,-0.02
-9.94E+00,-8.94E-10,0.06
-9.94E+00,0.02,-0.04
-9.94E+00,-8.94E-10,0.06
-9.94E+00,0.02,-0.02
-9.94E+00,-8.94E-10,0.06
-9.94E+00,0.04,-0.02
-9.94E+00,0.02,0.06
-9.94E+00,0.02,-0.02
-9.94E+00,0.02,0.08
-9.94E+00,0.02,-0.02
-9.94E+00,-8.94E-10,0.06
-9.94E+00,-8.94E-10,-0.04
-9.94E+00,-8.94E-10,0.06
-9.94E+00,0.02,-0.02
-9.94E+00,0.02,0.08
-9.94E+00,-8.94E-10,-0.04
-9.94E+00,0.02,0.06
-9.94E+00,0.02,-0.02
-9.94E+00,-8.94E-10,0.06
-9.94E+00,0.02,-0.02
-9.94E+00,-8.94E-10,0.08
-9.94E+00,-8.94E-10,-0.02
-9.94E+00,0.04,0.08
-9.94E+00,0.02,-0.02
-9.94E+00,-8.94E-10,0.06
-9.94E+00,-8.94E-10,-0.02
-9.94E+00,0.02,0.06
-9.94E+00,0.02,-0.02
-9.94E+00,-8.94E-10,0.06
-9.94E+00,0.02,-0.02
-9.94E+00,0.02,0.08
-9.94E+00,-8.94E-10,-0.02
-9.94E+00,0.02,0.06
-9.94E+00,0.02,-0.04
-9.94E+00,0.02,0.08
-9.94E+00,0.02,-0.02
-9.94E+00,-8.94E-10,0.08
-9.94E+00,0.02,-0.04
-9.94E+00,0.02,0.08
-9.94E+00,0.02,-0.02
-9.94E+00,-8.94E-10,0.08
-9.94E+00,0.02,-0.02
-9.94E+00,-8.94E-10,0.08
-9.94E+00,0.02,-0.02
-9.94E+00,0.02,0.08
-9.94E+00,0.02,-0.04
-9.94E+00,-8.94E-10,0.06
-9.94E+00,-8.94E-10,-0.02
-9.94E+00,0.02,0.06
-9.94E+00,-8.94E-10,-0.02
-9.94E+00,0.02,0.06
-9.93E+00,0.02,-0.02
-9.93E+00,0.02,0.06
-9.93E+00,0.02,-0.02
-9.93E+00,-8.94E-10,0.06
-9.93E+00,-8.94E-10,-0.02
-9.93E+00,0.02,0.06
-9.93E+00,0.02,-0.02
-9.93E+00,0.02,0.06
-9.93E+00,0.02,-0.02
-9.93E+00,0.02,0.06
-9.93E+00,-8.94E-10,-0.02
-9.93E+00,0.02,0.06
-9.93E+00,0.02,-0.02
-9.93E+00,-8.94E-10,0.06
-9.93E+00,0.02,-0.02
-9.93E+00,0.02,0.08
-9.93E+00,-8.94E-10,-0.02
-9.93E+00,0.02,0.06
-9.93E+00,0.02,-0.02
-9.93E+00,0.02,0.06
-9.93E+00,0.02,-0.02
-9.93E+00,0.02,0.06
-9.93E+00,0.02,-0.04
-9.93E+00,-8.94E-10,0.06
-9.93E+00,0.02,-0.02
-9.93E+00,-8.94E-10,0.06
-9.93E+00,0.02,-0.02
-9.93E+00,-8.94E-10,0.06
-9.93E+00,-8.94E-10,-0.02
-9.93E+00,-8.94E-10,0.06
-9.93E+00,0.02,-0.02
-9.93E+00,0.02,0.06
-9.93E+00,0.02,-0.02
-9.93E+00,-8.94E-10,0.06
-9.93E+00,0.02,-0.02
-9.93E+00,0.02,0.08
-9.93E+00,0.02,-0.02
-9.93E+00,0.02,0.08
-9.93E+00,-8.94E-10,-0.04
-9.93E+00,0.02,0.08
-9.93E+00,0.02,-0.02
-9.93E+00,0.02,0.08
-9.93E+00,-8.94E-10,-0.04
-9.93E+00,-8.94E-10,0.06
-9.93E+00,0.02,-0.02
-9.93E+00,-8.94E-10,0.06
-9.93E+00,0.02,-0.02
-9.93E+00,0.02,0.06
-9.93E+00,-8.94E-10,-0.02
-9.93E+00,-8.94E-10,0.06
-9.93E+00,-8.94E-10,-0.02
-9.93E+00,-8.94E-10,0.08
-9.93E+00,0.02,-0.02
-9.93E+00,-8.94E-10,0.06
-9.93E+00,0.02,-0.02
-9.93E+00,-8.94E-10,0.08
-9.93E+00,0.02,-0.02
-9.93E+00,0.02,0.06
-9.93E+00,0.04,-0.02
-9.93E+00,-8.94E-10,0.06
-9.93E+00,-8.94E-10,-0.02
-9.93E+00,-8.94E-10,0.06
-9.93E+00,0.02,-0.02
-9.92E+00,0.02,0.06
-9.92E+00,-8.94E-10,-0.02
-9.92E+00,-8.94E-10,0.06
-9.92E+00,0.02,-0.04
-9.92E+00,0.02,0.06
-9.92E+00,0.02,-0.02
-9.92E+00,-8.94E-10,0.06
-9.92E+00,-8.94E-10,-0.02
-9.92E+00,0.02,0.08
-9.92E+00,0.02,-0.02
-9.92E+00,-8.94E-10,0.06
-9.92E+00,0.02,-0.02
-9.92E+00,0.02,0.08
-9.92E+00,-8.94E-10,-0.02
-9.92E+00,0.04,0.06
-9.92E+00,-8.94E-10,-0.04
-9.92E+00,0.02,0.08
-9.92E+00,0.02,-0.02
-9.92E+00,0.02,0.06
-9.92E+00,-8.94E-10,-0.04
-9.92E+00,0.02,0.08
-9.92E+00,0.02,-0.02
-9.92E+00,-8.94E-10,0.06
-9.92E+00,0.02,-0.04
-9.92E+00,0.02,0.06
-9.92E+00,0.02,-0.02
-9.92E+00,0.02,0.08
-9.92E+00,-8.94E-10,-0.02
-9.92E+00,0.02,0.08
-9.92E+00,0.02,-0.02
-9.92E+00,0.02,0.08
-9.92E+00,-8.94E-10,-0.02
-9.92E+00,0.02,0.08
-9.92E+00,0.02,-0.02
-9.92E+00,0.02,0.06
-9.92E+00,0.02,-0.02
-9.92E+00,0.02,0.06
-9.92E+00,-8.94E-10,-0.02
-9.92E+00,-8.94E-10,0.06
-9.92E+00,-8.94E-10,-0.02
-9.92E+00,-8.94E-10,0.06
-9.92E+00,0.04,-0.04
-9.92E+00,0.02,0.06
-9.92E+00,0.02,-0.02
-9.92E+00,0.02,0.08
-9.92E+00,0.02,-0.02
-9.92E+00,0.02,0.06
-9.92E+00,-8.94E-10,-0.02
-9.92E+00,0.02,0.06
-9.92E+00,-8.94E-10,-0.02
-9.92E+00,0.02,0.06
-9.92E+00,0.02,-0.02
-9.92E+00,0.02,0.08
-9.92E+00,0.02,-0.02
-9.92E+00,0.02,0.06
-9.92E+00,-8.94E-10,-0.04
-9.92E+00,-8.94E-10,0.06
-9.92E+00,-8.94E-10,-0.02
-9.92E+00,0.02,0.08
-9.92E+00,-8.94E-10,-0.02
-9.92E+00,0.02,0.06
-9.92E+00,-8.94E-10,-0.02
-9.91E+00,0.02,0.06
-9.91E+00,0.02,-0.02
-9.91E+00,0.02,0.08
-9.91E+00,0.04,-0.04
-9.91E+00,-8.94E-10,0.08
-9.91E+00,0.02,-0.02
-9.91E+00,0.02,0.06
-9.91E+00,0.02,-0.02
-9.91E+00,-0.02,0.06
-9.91E+00,0.02,-0.02
-9.91E+00,0.02,0.08
-9.91E+00,0.02,-0.04
-9.91E+00,-8.94E-10,0.06
-9.91E+00,-8.94E-10,-0.04
-9.91E+00,-8.94E-10,0.06
-9.91E+00,0.02,-0.04
-9.91E+00,0.02,0.08
-9.91E+00,-8.94E-10,-0.04
-9.91E+00,-8.94E-10,0.08
-9.91E+00,0.02,-0.02
-9.91E+00,0.02,0.08
-9.91E+00,-8.94E-10,-0.02
-9.91E+00,-8.94E-10,0.08
-9.91E+00,0.02,-0.02
-9.91E+00,0.02,0.06
-9.91E+00,-8.94E-10,-0.04
-9.91E+00,-8.94E-10,0.06
-9.91E+00,0.02,-0.02
-9.91E+00,-8.94E-10,0.06
-9.91E+00,-8.94E-10,-0.02
-9.91E+00,0.02,0.08
-9.91E+00,0.02,-0.02
-9.91E+00,0.02,0.06
-9.91E+00,-8.94E-10,-0.02
-9.91E+00,-8.94E-10,0.08
-9.91E+00,0.02,-0.02
-9.91E+00,-8.94E-10,0.08
-9.91E+00,-8.94E-10,-0.02
-9.91E+00,-8.94E-10,0.06
-9.91E+00,0.02,-0.02
-9.91E+00,0.02,0.08
-9.91E+00,0.02,-0.02
-9.91E+00,-8.94E-10,0.06
-9.91E+00,-8.94E-10,-0.02
-9.91E+00,-8.94E-10,0.06
-9.91E+00,-8.94E-10,-0.02
-9.91E+00,0.02,0.08
-9.91E+00,0.02,-0.02
-9.91E+00,0.02,0.08
-9.91E+00,-8.94E-10,-0.02
-9.91E+00,-8.94E-10,0.06
-9.91E+00,0.02,-0.02
-9.91E+00,0.02,0.08
-9.91E+00,0.02,-0.02
-9.91E+00,-8.94E-10,0.08
-9.91E+00,0.02,-0.02
-9.91E+00,-8.94E-10,0.06
-9.91E+00,0.04,-0.02
-9.91E+00,0.02,0.08
-9.91E+00,-8.94E-10,-0.02
-9.91E+00,-8.94E-10,0.06
-9.91E+00,0.02,-0.02
-9.91E+00,0.02,0.08
-9.90E+00,-0.02,-0.02
-9.90E+00,0.02,0.06
-9.90E+00,0.02,-0.04
-9.90E+00,0.02,0.08
-9.90E+00,0.02,-0.04
-9.90E+00,0.02,0.08
-9.90E+00,0.02,-0.04
-9.90E+00,0.02,0.08
-9.90E+00,-8.94E-10,-0.02
-9.90E+00,0.02,0.08
-9.90E+00,0.02,-0.02
-9.90E+00,0.02,0.08
-9.90E+00,0.02,-0.02
-9.90E+00,0.02,0.06
-9.90E+00,0.02,-0.02
-9.90E+00,-8.94E-10,0.06
-9.90E+00,0.02,-0.04
-9.90E+00,-8.94E-10,0.06
-9.90E+00,0.02,-0.02
-9.90E+00,0.02,0.06
-9.90E+00,0.02,-0.02
-9.90E+00,-8.94E-10,0.06
-9.90E+00,0.02,-0.02
-9.90E+00,-8.94E-10,0.06
-9.90E+00,0.02,-0.02
-9.90E+00,0.02,0.08
-9.90E+00,0.02,-0.02
-9.90E+00,0.02,0.06
-9.90E+00,0.02,-0.02
-9.90E+00,0.04,0.06
-9.90E+00,0.02,-0.04
-9.90E+00,0.02,0.08
-9.90E+00,0.02,-0.02
-9.90E+00,-8.94E-10,0.08
-9.90E+00,-8.94E-10,-0.02
-9.90E+00,0.02,0.06
-9.90E+00,0.02,-0.02
-9.90E+00,0.02,0.08
-9.90E+00,0.02,-0.02
-9.90E+00,-8.94E-10,0.06
-9.90E+00,0.02,-0.02
-9.90E+00,0.02,0.06
-9.90E+00,-8.94E-10,-0.02
-9.90E+00,-8.94E-10,0.06
-9.90E+00,-8.94E-10,-0.02
-9.90E+00,0.02,0.08
-9.90E+00,0.02,-0.02
-9.90E+00,0.02,0.06
-9.90E+00,0.02,-0.02
-9.90E+00,0.02,0.06
-9.90E+00,-8.94E-10,-0.02
-9.90E+00,0.02,0.08
-9.90E+00,-8.94E-10,-0.02
-9.90E+00,0.02,0.06
-9.90E+00,0.02,-0.04
-9.90E+00,-8.94E-10,0.08
-9.90E+00,-8.94E-10,-0.04
-9.90E+00,0.02,0.08
-9.90E+00,-8.94E-10,-0.04
-9.90E+00,0.02,0.08
-9.90E+00,-8.94E-10,-0.04
-9.90E+00,-8.94E-10,0.08
-9.89E+00,-8.94E-10,-0.04
-9.89E+00,0.02,0.06
-9.89E+00,-8.94E-10,-0.02
-9.89E+00,-8.94E-10,0.06
-9.89E+00,-8.94E-10,-0.02
-9.89E+00,-8.94E-10,0.06
-9.89E+00,-8.94E-10,-0.04
-9.89E+00,0.02,0.06
-9.89E+00,0.02,-0.02
-9.89E+00,0.02,0.08
-9.89E+00,0.02,-0.02
-9.89E+00,-8.94E-10,0.06
-9.89E+00,-8.94E-10,-0.02
-9.89E+00,0.02,0.06
-9.89E+00,0.02,-0.02
-9.89E+00,0.02,0.06
-9.89E+00,0.02,-0.02
-9.89E+00,-8.94E-10,0.06
-9.89E+00,-8.94E-10,-0.02
-9.89E+00,0.02,0.06
-9.89E+00,0.02,-0.02
-9.89E+00,0.02,0.08
-9.89E+00,0.02,-0.02
-9.89E+00,0.02,0.06
-9.89E+00,-8.94E-10,-0.04
-9.89E+00,-8.94E-10,0.08
-9.89E+00,-8.94E-10,-0.04
-9.89E+00,0.02,0.06
-9.89E+00,0.02,-0.02
-9.89E+00,0.02,0.06
-9.89E+00,0.02,-0.04
-9.89E+00,0.02,0.08
-9.89E+00,0.02,-0.02
-9.89E+00,0.02,0.08
-9.89E+00,0.02,-0.02
-9.89E+00,0.02,0.08
-9.89E+00,-8.94E-10,-0.02
-9.89E+00,-8.94E-10,0.06
-9.89E+00,0.02,-0.02
-9.89E+00,0.04,0.06
-9.89E+00,-8.94E-10,-0.02
-9.89E+00,-8.94E-10,0.06
-9.89E+00,0.02,-0.02
-9.89E+00,-8.94E-10,0.08
-9.89E+00,-8.94E-10,-0.02
-9.89E+00,0.02,0.06
-9.89E+00,-8.94E-10,-0.02
-9.89E+00,0.04,0.08
-9.89E+00,0.02,-0.02
-9.89E+00,0.02,0.08
-9.89E+00,-8.94E-10,-0.04
-9.89E+00,-8.94E-10,0.08
-9.89E+00,0.02,-0.02
-9.89E+00,-8.94E-10,0.08
-9.89E+00,0.02,-0.02
-9.89E+00,-8.94E-10,0.06
-9.89E+00,0.02,-0.02
-9.89E+00,0.02,0.06
-9.89E+00,-8.94E-10,-0.02
-9.89E+00,0.02,0.06
-9.89E+00,0.02,-0.04
-9.89E+00,0.02,0.06
-9.89E+00,0.02,-0.02
-9.88E+00,-8.94E-10,0.06
-9.88E+00,0.02,-0.02
-9.88E+00,0.04,0.06
-9.88E+00,0.02,-0.02
-9.88E+00,0.02,0.06
-9.88E+00,0.02,-0.02
-9.88E+00,0.02,0.06
-9.88E+00,0.02,-0.02
-9.88E+00,0.02,0.06
-9.88E+00,0.02,-0.02
-9.88E+00,-8.94E-10,0.08
-9.88E+00,-8.94E-10,-0.02
-9.88E+00,-8.94E-10,0.06
-9.88E+00,0.02,-0.02
-9.88E+00,-8.94E-10,0.06
-9.88E+00,-8.94E-10,-0.04
-9.88E+00,0.02,0.06
-9.88E+00,0.02,-0.02
-9.88E+00,0.02,0.06
-9.88E+00,0.02,-0.02
-9.88E+00,0.02,0.08
-9.88E+00,-8.94E-10,-0.02
-9.88E+00,-8.94E-10,0.06
-9.88E+00,-8.94E-10,-0.02
-9.88E+00,0.02,0.06
-9.88E+00,-8.94E-10,-0.02
-9.88E+00,0.02,0.06
-9.88E+00,0.02,-0.02
-9.88E+00,-8.94E-10,0.06
-9.88E+00,0.02,-0.02
-9.88E+00,0.02,0.06
-9.88E+00,-8.94E-10,-0.02
-9.88E+00,0.02,0.06
-9.88E+00,0.04,-0.02
-9.88E+00,-8.94E-10,0.06
-9.88E+00,0.02,-0.02
-9.88E+00,0.02,0.06
-9.88E+00,0.02,-0.02
-9.88E+00,0.02,0.08
-9.88E+00,0.02,-0.04
-9.88E+00,-8.94E-10,0.06
-9.88E+00,0.02,-0.02
-9.88E+00,-8.94E-10,0.06
-9.88E+00,0.02,-0.02
-9.88E+00,-8.94E-10,0.06
-9.88E+00,-8.94E-10,-0.02
-9.88E+00,0.02,0.08
-9.88E+00,-8.94E-10,-0.02
-9.88E+00,0.02,0.08
-9.88E+00,0.02,-0.02
-9.88E+00,0.02,0.06
-9.88E+00,-8.94E-10,-0.02
-9.88E+00,0.02,0.06
-9.88E+00,0.04,-0.02
-9.88E+00,0.02,0.06
-9.88E+00,0.02,-0.04
-9.88E+00,-8.94E-10,0.06
-9.88E+00,0.02,-0.02
