Time (s),Ax (m/s²),Ay (m/s²),Az (m/s²),Fᵧ (N)
23.225000381469727,0.044931136071681976,-11.651172637939453,0.037312090396881104,-0.31193333864212036
23.229999542236328,0.052465613931417465,-11.68667984008789,0.02571565844118595,-0.3188028931617737
23.235000610351562,0.03684695065021515,-11.774900436401367,0.051270563155412674,-0.3329962491989136
23.239999771118164,0.05665003880858421,-11.833813667297363,0.08612627536058426,-0.3613922595977783
23.2450008392334,0.06153925135731697,-11.85611629486084,0.07658825069665909,-0.35714012384414673
23.25,0.05673374980688095,-11.833303451538086,0.08577075600624084,-0.36138299107551575
23.2549991607666,0.0670216977596283,-11.875582695007324,0.09251346439123154,-0.3639957904815674
23.260000228881836,0.0580572672188282,-11.893416404724121,0.09516202658414841,-0.370837539434433
23.264999389648438,0.07281213998794556,-11.917938232421875,0.07269731909036636,-0.3829280138015747
23.270000457763672,0.053841471672058105,-11.939201354980469,0.11317905783653259,-0.37819379568099976
23.274999618530273,0.0749276876449585,-11.967917442321777,0.12802654504776,-0.37819379568099976
23.280000686645508,0.0713549330830574,-11.96750545501709,0.0981096625328064,-0.37819379568099976
23.28499984741211,0.07320757210254669,-11.987332344055176,0.14045891165733337,-0.3829280138015747
23.290000915527344,0.06097385287284851,-11.98920726776123,0.1316104680299759,-0.3829280138015747
23.295000076293945,0.07883118093013763,-11.966482162475586,0.11161934584379196,-0.3829280138015747
23.299999237060547,0.06416373699903488,-12.004226684570312,0.1262795329093933,-0.38499847054481506
23.30500030517578,0.04938787221908569,-11.984562873840332,0.1058076024055481,-0.39032599329948425
23.309999465942383,0.06477559357881546,-12.022115707397461,0.09916232526302338,-0.37819379568099976
23.315000534057617,0.0836094319820404,-11.975835800170898,0.08373501896858215,-0.38498455286026
23.31999969482422,0.052763018757104874,-11.951769828796387,0.0766594409942627,-0.3808714747428894
23.325000762939453,0.05364503338932991,-11.970376968383789,0.06973636895418167,-0.3829280138015747
23.329999923706055,0.06369518488645554,-11.946090698242188,0.038542523980140686,-0.37819379568099976
23.334999084472656,0.06888728588819504,-11.911548614501953,0.0634881854057312,-0.37819379568099976
23.34000015258789,0.055820368230342865,-11.883522033691406,0.0593697763979435,-0.3761604428291321
23.344999313354492,0.031624846160411835,-11.855359077453613,0.02015446126461029,-0.3639957904815674
23.350000381469727,0.038288481533527374,-11.833514213562012,0.056901559233665466,-0.35926157236099243
23.354999542236328,0.021173980087041855,-11.82141399383545,0.04432125389575958,-0.3572421371936798
23.360000610351562,0.03156328573822975,-11.777216911315918,0.021499423310160637,-0.35181260108947754
23.364999771118164,0.024194864556193352,-11.72230052947998,0.018500495702028275,-0.3477829694747925
23.3700008392334,0.02699049562215805,-11.691372871398926,0.03775789588689804,-0.33559513092041016
23.375,0.027476102113723755,-11.65156078338623,0.02312057837843895,-0.3335942029953003
23.3799991607666,0.025337230414152145,-11.62032699584961,0.004977886565029621,-0.3308655619621277
23.385000228881836,0.021907977759838104,-11.551472663879395,-0.010016548447310925,-0.3194054961204529
23.389999389648438,0.022844690829515457,-11.480863571166992,0.00622561713680625,-0.30047789216041565
23.395000457763672,0.016092639416456223,-11.389345169067383,0.021811407059431076,-0.29300111532211304
23.399999618530273,0.015738187357783318,-11.347519874572754,0.028621727600693703,-0.2882668673992157
23.405000686645508,0.02135355770587921,-11.288350105285645,0.024722445756196976,-0.2815595865249634
23.40999984741211,0.02460440620779991,-11.21705150604248,0.03746500238776207,-0.2646004557609558
23.415000915527344,0.014057083986699581,-11.153816223144531,0.045308105647563934,-0.2579024136066437
23.420000076293945,0.028306948021054268,-11.101797103881836,0.04613926261663437,-0.2551366686820984
23.424999237060547,0.03016880713403225,-11.001932144165039,0.052231766283512115,-0.23424524068832397
23.43000030517578,0.026131415739655495,-10.934680938720703,0.06228041648864746,-0.22478607296943665
23.434999465942383,0.02343655563890934,-10.898080825805664,0.07241795212030411,-0.2125379890203476
