Time (s),Ax (m/s²),Ay (m/s²),Az (m/s²),Fᵧ (N)
0.004999999888241291,-0.05051656439900398,9.797024726867676,-0.107368603348732,-0.000947535561863333
0.009999999776482582,-0.05326598882675171,9.812827110290527,-0.10064435750246048,-0.000947535561863333
0.014999999664723873,-0.06373084336519241,9.79743480682373,-0.06450209766626358,-0.000947535561863333
0.019999999552965164,-0.04732989892363548,9.817811965942383,-0.09988219290971756,0.0037855198606848717
0.02500000037252903,-0.0523989200592041,9.781351089477539,-0.10528353601694107,-0.000947535561863333
0.029999999329447746,-0.03811154514551163,9.812990188598633,-0.1118905246257782,-0.005680591333657503
0.03500000014901161,-0.04147162660956383,9.855500221252441,-0.09785574674606323,-0.000947535561863333
0.03999999910593033,-0.03489968553185463,9.8403902053833,-0.10029259324073792,-0.005680591333657503
0.04500000178813934,-0.044972509145736694,9.825732231140137,-0.09107287228107452,-0.000947535561863333
0.05000000074505806,-0.05920207500457764,9.82448673248291,-0.07548818737268448,0.0037855200935155153
0.054999999701976776,-0.06366933137178421,9.817925453186035,-0.09547001123428345,-0.000947535561863333
0.05999999865889549,-0.04760261997580528,9.806395530700684,-0.09879379719495773,-0.005680590867996216
0.06499999761581421,-0.0481339730322361,9.786487579345703,-0.08702749758958817,-0.005680591333657503
0.07000000029802322,-0.051974277943372726,9.79594612121582,-0.08977551758289337,-0.000947535561863333
0.07500000298023224,-0.06336770951747894,9.777493476867676,-0.07066560536623001,0.0037855198606848717
0.07999999821186066,-0.06036928668618202,9.787761688232422,-0.09882687777280807,0.0037855198606848717
0.08500000089406967,-0.09548113495111465,9.84139633178711,-0.08496798574924469,-0.000947535561863333
0.09000000357627869,-0.07520728558301926,9.814630508422852,-0.08517693728208542,-0.010413646697998047
0.0949999988079071,-0.04653693735599518,9.804524421691895,-0.08593910932540894,-0.000947535561863333
0.10000000149011612,-0.0784265473484993,9.809123992919922,-0.09147575497627258,-0.000947535561863333
