Time (s),Voltage (mV),Voltage (V),Voltage (V)
0.7400000095367432,0.007326007355004549,0,0
0.75,0.007837628945708275,0,0
0.7599999904632568,0.007587571628391743,0,0
0.7699999809265137,0.007849293760955334,0,0
0.7799999713897705,0.007849293760955334,0,0
0.7900000214576721,0.007587571628391743,0,0
0.800000011920929,0.007587571628391743,0,0
0.8100000023841858,0.007587571628391743,0,0
0.8199999928474426,0.007849293760955334,0,0
0.8299999833106995,0.007338933181017637,0,0
0.8399999737739563,0.007836210541427135,0,0
0.8500000238418579,0.007849293760955334,0,0
0.8600000143051147,0.007849293760955334,0,0
0.8700000047683716,0.007587571628391743,0,0
0.8799999952316284,0.007339721545577049,0,0
0.8899999856948853,0.007326007355004549,0,0
0.8999999761581421,0.007573542185127735,0,0
0.9100000262260437,0.007587571628391743,0,0
0.9200000166893005,0.007340351585298777,0,0
0.9300000071525574,0.00758772948756814,0,0
0.9399999976158142,0.00758772948756814,0,0
0.949999988079071,0.0075727542862296104,0,0
0.9599999785423279,0.007340982556343079,0,0
0.9700000286102295,0.00758772948756814,0,0
0.9800000190734863,0.00758772948756814,0,0
0.9900000095367432,0.00758772948756814,0,0
1,0.007833688519895077,0,0
1.0099999904632568,0.007587571628391743,0,0
1.0199999809265137,0.007341928314417601,0,0
1.0299999713897705,0.007326007355004549,0,0
1.0399999618530273,0.007571335416287184,0,0
1.0499999523162842,0.00758757209405303,0,0
1.059999942779541,0.007342558819800615,0,0
1.0700000524520874,0.007587729021906853,0,0
1.0800000429153442,0.007326007355004549,0,0
1.090000033378601,0.00758772948756814,0,0
1.100000023841858,0.007326007355004549,0,0
1.1100000143051147,0.00758772948756814,0,0
1.1200000047683716,0.007831796072423458,0,0
1.1299999952316284,0.007587571628391743,0,0
1.1399999856948853,0.007343819830566645,0,0
1.149999976158142,0.007326007355004549,0,0
1.159999966621399,0.007326007355004549,0,0
1.1699999570846558,0.007569286040961742,0,0
1.1799999475479126,0.007344450335949659,0,0
1.190000057220459,0.007568971253931522,0,0
1.2000000476837158,0.007344765588641167,0,0
1.2100000381469727,0.007326007355004549,0,0
1.2200000286102295,0.007568498142063618,0,0
1.2300000190734863,0.007345238700509071,0,0
1.2400000095367432,0.007326007355004549,0,0
1.25,0.007829747162759304,0,0
1.2599999904632568,0.007587571628391743,0,0
1.2699999809265137,0.007345869205892086,0,0
1.2799999713897705,0.0078292740508914,0,0
1.2899999618530273,0.007346184458583593,0,0
1.2999999523162842,0.00782895926386118,0,0
1.309999942779541,0.007849293760955334,0,0
1.3200000524520874,0.007849293760955334,0,0
1.3300000429153442,0.007608537096530199,0,0
1.340000033378601,0.007828328758478165,0,0
1.350000023841858,0.007347129750996828,0,0
1.3600000143051147,0.007566291373223066,0,0
1.3700000047683716,0.007347445469349623,0,0
1.3799999952316284,0.00782769825309515,0,0
1.3899999856948853,0.007849293760955334,0,0
1.399999976158142,0.007849293760955334,0,0
1.409999966621399,0.007849293760955334,0,0
1.4199999570846558,0.007348233368247747,0,0
1.4299999475479126,0.007326007355004549,0,0
1.440000057220459,0.007565030362457037,0,0
1.4500000476837158,0.007849293760955334,0,0
1.4600000381469727,0.007849293760955334,0,0
1.4700000286102295,0.007849293760955334,0,0
1.4800000190734863,0.0076109012588858604,0,0
1.4900000095367432,0.00758772948756814,0,0
1.5,0.007825806736946106,0,0
1.5099999904632568,0.007587571628391743,0,0
1.5199999809265137,0.007611532229930162,0,0
1.5299999713897705,0.007563611958175898,0,0
1.5399999618530273,0.0073501248843967915,0,0
1.5499999523162842,0.007563296239823103,0,0
1.559999942779541,0.007849293760955334,0,0
1.5700000524520874,0.007612320128828287,0,0
1.5800000429153442,0.007824545726180077,0,0
1.590000033378601,0.007849293760955334,0,0
1.600000023841858,0.007587571628391743,0,0
1.6100000143051147,0.007612950634211302,0,0
1.6200000047683716,0.007326007355004549,0,0
1.6299999952316284,0.007562035229057074,0,0
1.6399999856948853,0.007849293760955334,0,0
1.649999976158142,0.007849293760955334,0,0
1.659999966621399,0.007849293760955334,0,0
1.6699999570846558,0.007849293760955334,0,0
1.6799999475479126,0.007849293760955334,0,0
1.690000057220459,0.007849293760955334,0,0
1.7000000476837158,0.00735264690592885,0,0
1.7100000381469727,0.00758772948756814,0,0
1.7200000286102295,0.00758772948756814,0,0
1.7300000190734863,0.007326007355004549,0,0
1.7400000095367432,0.007326007355004549,0,0
1.75,0.007560144178569317,0,0
1.7599999904632568,0.007353592664003372,0,0
1.7699999809265137,0.007326007355004549,0,0
1.7799999713897705,0.00758772948756814,0,0
1.7899999618530273,0.007326007355004549,0,0
1.7999999523162842,0.0075593553483486176,0,0
1.809999942779541,0.007354381028562784,0,0
1.8200000524520874,0.00758772948756814,0,0
1.8300000429153442,0.007820605300366879,0,0
1.840000033378601,0.007587571628391743,0,0
1.850000023841858,0.007355011999607086,0,0
1.8600000143051147,0.0078201312571764,0,0
1.8700000047683716,0.007849293760955334,0,0
1.8799999952316284,0.007849293760955334,0,0
1.8899999856948853,0.007849293760955334,0,0
1.899999976158142,0.007617522031068802,0,0
1.909999966621399,0.007819343358278275,0,0
1.9199999570846558,0.007849293760955334,0,0
1.9299999475479126,0.007849293760955334,0,0
1.940000057220459,0.007849293760955334,0,0
1.9500000476837158,0.007849293760955334,0,0
1.9600000381469727,0.007849293760955334,0,0
1.9700000286102295,0.007849293760955334,0,0
1.9800000190734863,0.00758757209405303,0,0
1.9900000095367432,0.00735721830278635,0,0
2,0.007817924953997135,0,0
2.009999990463257,0.007619255688041449,0,0
2.0199999809265137,0.007326007355004549,0,0
2.0299999713897705,0.007326007355004549,0,0
2.0399999618530273,0.007326007355004549,0,0
2.049999952316284,0.007326007355004549,0,0
2.059999942779541,0.007555257063359022,0,0
2.069999933242798,0.007849293760955334,0,0
2.0799999237060547,0.007620359305292368,0,0
2.0899999141693115,0.007816506549715996,0,0
2.0999999046325684,0.007587571628391743,0,0
2.109999895095825,0.007587571628391743,0,0
2.119999885559082,0.007620989810675383,0,0
2.130000114440918,0.007815876044332981,0,0
2.140000104904175,0.007849293760955334,0,0
2.1500000953674316,0.007849293760955334,0,0
2.1600000858306885,0.007849293760955334,0,0
2.1700000762939453,0.007849293760955334,0,0
2.180000066757202,0.007849293760955334,0,0
2.190000057220459,0.007849293760955334,0,0
2.200000047683716,0.007849293760955334,0,0
2.2100000381469727,0.007849293760955334,0,0
2.2200000286102295,0.007587571628391743,0,0
2.2300000190734863,0.007849293760955334,0,0
2.240000009536743,0.007849293760955334,0,0
2.25,0.007849293760955334,0,0
2.259999990463257,0.00736147491261363,0,0
2.2699999809265137,0.007551947142928839,0,0
2.2799999713897705,0.007849293760955334,0,0
2.2899999618530273,0.007361947558820248,0,0
2.299999952316284,0.007813195697963238,0,0
2.309999942779541,0.007849293760955334,0,0
2.319999933242798,0.007849293760955334,0,0
2.3299999237060547,0.007849293760955334,0,0
2.3399999141693115,0.007587571628391743,0,0
2.3499999046325684,0.007849293760955334,0,0
2.359999895095825,0.00758757209405303,0,0
2.369999885559082,0.007624930702149868,0,0
2.380000114440918,0.007326007355004549,0,0
2.390000104904175,0.007811777293682098,0,0
2.4000000953674316,0.007625403348356485,0,0
2.4100000858306885,0.007326007355004549,0,0
2.4200000762939453,0.007326007355004549,0,0
2.430000066757202,0.007549424655735493,0,0
2.440000057220459,0.007364311721175909,0,0
2.450000047683716,0.007326007355004549,0,0
2.4600000381469727,0.007548952009528875,0,0
2.4700000286102295,0.007626506965607405,0,0
2.4800000190734863,0.007810358423739672,0,0
2.490000009536743,0.007365100551396608,0,0
2.5,0.007326007355004549,0,0
2.509999990463257,0.007326007355004549,0,0
2.5199999809265137,0.007326007355004549,0,0
2.5299999713897705,0.00758772948756814,0,0
2.5399999618530273,0.007326007355004549,0,0
2.549999952316284,0.007326006889343262,0,0
2.559999942779541,0.007326007355004549,0,0
2.569999933242798,0.007326007355004549,0,0
2.5799999237060547,0.007547060027718544,0,0
2.5899999141693115,0.007628398481756449,0,0
2.5999999046325684,0.007326007355004549,0,0
2.609999895095825,0.007546587381511927,0,0
2.619999885559082,0.007367149461060762,0,0
2.630000114440918,0.00758772948756814,0,0
2.640000104904175,0.007546114269644022,0,0
2.6500000953674316,0.007629344239830971,0,0
2.6600000858306885,0.007326007355004549,0,0
2.6700000762939453,0.007326007355004549,0,0
2.680000066757202,0.007326007355004549,0,0
2.690000057220459,0.007545326370745897,0,0
2.700000047683716,0.007630132604390383,0,0
2.7100000381469727,0.007806733250617981,0,0
2.7200000286102295,0.007849293760955334,0,0
2.7300000190734863,0.007587571628391743,0,0
2.740000009536743,0.0073690409772098064,0,0
2.75,0.007326007355004549,0,0
2.759999990463257,0.007805944886058569,0,0
2.7699999809265137,0.007369514089077711,0,0
2.7799999713897705,0.007805629633367062,0,0
2.7899999618530273,0.007369828876107931,0,0
2.799999952316284,0.007805314380675554,0,0
2.809999942779541,0.007370144594460726,0,0
2.819999933242798,0.007326007355004549,0,0
2.8299999237060547,0.00780484126880765,0,0
2.8399999141693115,0.007370617240667343,0,0
2.8499999046325684,0.007587729021906853,0,0
2.859999895095825,0.00758772948756814,0,0
2.869999885559082,0.007804211229085922,0,0
2.880000114440918,0.007587571628391743,0,0
2.890000104904175,0.007633127737790346,0,0
2.9000000953674316,0.007326007355004549,0,0
2.9100000858306885,0.00758772948756814,0,0
2.9200000762939453,0.007326007355004549,0,0
2.930000066757202,0.007541542872786522,0,0
2.940000057220459,0.007372193969786167,0,0
2.950000047683716,0.007802949752658606,0,0
2.9600000381469727,0.007849293760955334,0,0
2.9700000286102295,0.007634388282895088,0,0
2.9800000190734863,0.007326007355004549,0,0
2.990000009536743,0.00758772948756814,0,0
3,0.007326007355004549,0,0
3.009999990463257,0.007326007355004549,0,0
3.0199999809265137,0.007326007355004549,0,0
3.0299999713897705,0.007326007355004549,0,0
3.0399999618530273,0.007326007355004549,0,0
3.049999952316284,0.007326007355004549,0,0
3.059999942779541,0.007064285688102245,0,0
3.069999933242798,0.007539336569607258,0,0
3.0799999237060547,0.007374400272965431,0,0
3.0899999141693115,0.007326007355004549,0,0
3.0999999046325684,0.007326007355004549,0,0
3.109999895095825,0.007538705598562956,0,0
3.119999885559082,0.007636753376573324,0,0
3.130000114440918,0.007326007355004549,0,0
3.140000104904175,0.007326007355004549,0,0
3.1500000953674316,0.007538075093179941,0,0
3.1600000858306885,0.007375661749392748,0,0
3.1700000762939453,0.00758772948756814,0,0
3.180000066757202,0.007587729021906853,0,0
3.190000057220459,0.007537445053458214,0,0
3.200000047683716,0.007376291789114475,0,0
3.2100000381469727,0.007114885374903679,0,0
3.2200000286102295,0.0072754076682031155,0,0
3.2300000190734863,0.007326007355004549,0,0
3.240000009536743,0.007536656688898802,0,0
3.25,0.007377080153673887,0,0
3.259999990463257,0.007326007355004549,0,0
3.2699999809265137,0.007326007355004549,0,0
3.2799999713897705,0.007326007355004549,0,0
3.2899999618530273,0.007326007355004549,0,0
3.299999952316284,0.00753571093082428,0,0
3.309999942779541,0.007639748044312,0,0
3.319999933242798,0.0077971178106963634,0,0
3.3299999237060547,0.007378341164439917,0,0
3.3399999141693115,0.007326007355004549,0,0
3.3499999046325684,0.007326006889343262,0,0
3.359999895095825,0.007326007355004549,0,0
3.369999885559082,0.0075346073135733604,0,0
3.380000114440918,0.007379129528999329,0,0
3.390000104904175,0.007534292060881853,0,0
3.4000000953674316,0.007379444781690836,0,0
3.4100000858306885,0.007326007355004549,0,0
3.4200000762939453,0.0077955410815775394,0,0
3.430000066757202,0.007379917427897453,0,0
3.440000057220459,0.007326007355004549,0,0
3.450000047683716,0.007326007355004549,0,0
3.4600000381469727,0.007794910576194525,0,0
3.4700000286102295,0.007380547933280468,0,0
3.4800000190734863,0.007326007355004549,0,0
3.490000009536743,0.007326007355004549,0,0
3.5,0.00779428007081151,0,0
3.509999990463257,0.007642900571227074,0,0
3.5199999809265137,0.00758772948756814,0,0
3.5299999713897705,0.007326007355004549,0,0
3.5399999618530273,0.007326007355004549,0,0
3.549999952316284,0.007326007355004549,0,0
3.559999942779541,0.007531612180173397,0,0
3.569999933242798,0.007382124662399292,0,0
3.5799999237060547,0.007326007355004549,0,0
3.5899999141693115,0.007326007355004549,0,0
3.5999999046325684,0.007792703807353973,0,0
3.609999895095825,0.007382755167782307,0,0
3.619999885559082,0.007326007355004549,0,0
3.630000114440918,0.007326007355004549,0,0
3.640000104904175,0.007326007355004549,0,0
3.6500000953674316,0.006860099267214537,0,0
3.6600000858306885,0.007268471643328667,0,0
3.6700000762939453,0.007326007355004549,0,0
3.680000066757202,0.007326007355004549,0,0
3.690000057220459,0.007326007355004549,0,0
3.700000047683716,0.007122609298676252,0,0
3.7100000381469727,0.007267683278769255,0,0
3.7200000286102295,0.007326007355004549,0,0
3.7300000190734863,0.007326007355004549,0,0
3.740000009536743,0.007064285688102245,0,0
3.75,0.007326006889343262,0,0
3.759999990463257,0.007326007355004549,0,0
3.7699999809265137,0.007326007355004549,0,0
3.7799999713897705,0.007326007355004549,0,0
3.7899999618530273,0.007326007355004549,0,0
3.799999952316284,0.007064285688102245,0,0
3.809999942779541,0.007124343421310186,0,0
3.819999933242798,0.007004227489233017,0,0
3.8299999237060547,0.007326007355004549,0,0
3.8399999141693115,0.007527198642492294,0,0
3.8499999046325684,0.007124816067516804,0,0
3.859999895095825,0.007326007355004549,0,0
3.869999885559082,0.007326007355004549,0,0
3.880000114440918,0.007326007355004549,0,0
3.890000104904175,0.007064285222440958,0,0
3.9000000953674316,0.007326007355004549,0,0
3.9100000858306885,0.007326007355004549,0,0
3.9200000762939453,0.007326007355004549,0,0
3.930000066757202,0.007326007355004549,0,0
3.940000057220459,0.007064285222440958,0,0
3.950000047683716,0.007326007355004549,0,0
3.9600000381469727,0.007326007355004549,0,0
3.9700000286102295,0.007064285688102245,0,0
3.9800000190734863,0.007587729021906853,0,0
3.990000009536743,0.007326007355004549,0,0
4,0.0068656159564852715,0,0
4.010000228881836,0.006802720949053764,0,0
4.019999980926514,0.007064443081617355,0,0
4.03000020980835,0.007064442615956068,0,0
4.039999961853027,0.007064443081617355,0,0
4.050000190734863,0.007000601850450039,0,0
4.059999942779541,0.007326007355004549,0,0
4.070000171661377,0.007064285222440958,0,0
4.079999923706055,0.007326007355004549,0,0
4.090000152587891,0.007064285688102245,0,0
4.099999904632568,0.007064285222440958,0,0
4.110000133514404,0.0071290722116827965,0,0
4.119999885559082,0.007261220365762711,0,0
4.130000114440918,0.007064285222440958,0,0
4.139999866485596,0.007129544857889414,0,0
4.150000095367432,0.006802720949053764,0,0
4.159999847412109,0.006802720949053764,0,0
4.170000076293945,0.006998710334300995,0,0
4.179999828338623,0.0068684532307088375,0,0
4.190000057220459,0.006802720949053764,0,0
4.199999809265137,0.007064443081617355,0,0
4.210000038146973,0.007064442615956068,0,0
4.21999979019165,0.007259644102305174,0,0
4.230000019073486,0.0071309637278318405,0,0
4.239999771118164,0.006802720949053764,0,0
4.25,0.006802720949053764,0,0
4.260000228881836,0.006802720949053764,0,0
4.269999980926514,0.006802720949053764,0,0
4.28000020980835,0.006802720949053764,0,0
4.289999961853027,0.006802720949053764,0.30864468216896057,0
4.300000190734863,0.006802720949053764,0.30864468216896057,0
4.309999942779541,0.006802720949053764,0.307032972574234,0
4.320000171661377,0.0069963461719453335,0.30864468216896057,0
4.329999923706055,0.007326007355004549,0.30864468216896057,0
4.340000152587891,0.0071326978504657745,0.30864468216896057,0
4.349999904632568,0.006995873060077429,0.30864468216896057,0
4.360000133514404,0.006871290970593691,0.30864468216896057,0
4.369999885559082,0.006802720949053764,0.30864468216896057,0
4.380000114440918,0.006995399948209524,0.30864468216896057,0
4.389999866485596,0.007326007355004549,0.30864468216896057,0
4.400000095367432,0.007064285222440958,0.30864468216896057,0
4.409999847412109,0.007326007355004549,0.3078388273715973,0
4.420000076293945,0.007133958861231804,0.30864468216896057,0
4.429999828338623,0.0069946120493113995,0.30864468216896057,0
4.440000057220459,0.007326007355004549,0.307032972574234,0
4.449999809265137,0.0068727098405361176,0.30864468216896057,0
4.460000038146973,0.007255861070007086,0.30864468216896057,0
4.46999979019165,0.006873024627566338,0.3118681311607361,0
4.480000019073486,0.006802720949053764,0.30864468216896057,0
4.489999771118164,0.006802720949053764,0.30864468216896057,0
4.5,0.006802720949053764,0.30864468216896057,0
4.510000228881836,0.006802720949053764,0.30864468216896057,0
4.519999980926514,0.006993193179368973,0.30864468216896057,0
4.53000020980835,0.007064285222440958,0.30864468216896057,0
4.539999961853027,0.007064285688102245,0.30864468216896057,0
4.550000190734863,0.007326007820665836,0.307032972574234,0
4.559999942779541,0.007326007355004549,0.30864468216896057,0
4.570000171661377,0.007136323489248753,0.30864468216896057,0
4.579999923706055,0.006802720949053764,0.307032972574234,0
4.590000152587891,0.006992090027779341,0.30864468216896057,0
4.599999904632568,0.007064285688102245,0.3062271177768707,0
4.610000133514404,0.007326007355004549,0.307032972574234,0
4.619999885559082,0.007137111388146877,0.30864468216896057,0
4.630000114440918,0.006991459056735039,0.30864468216896057,0
4.639999866485596,0.007326007355004549,0.30864468216896057,0
4.650000095367432,0.007326007355004549,0.30864468216896057,0
4.659999847412109,0.007326007355004549,0.30864468216896057,0
4.670000076293945,0.007326007355004549,0.30864468216896057,0
4.679999828338623,0.007326007355004549,0.30864468216896057,0
4.690000057220459,0.007138215005397797,0.30864468216896057,0
4.699999809265137,0.00743971299380064,0.307032972574234,0
4.710000038146973,0.007400094531476498,0.30864468216896057,0
4.71999979019165,0.007326007820665836,0.30864468216896057,0
4.730000019073486,0.007400567177683115,0.30864468216896057,0
4.739999771118164,0.007251447066664696,0.30864468216896057,0
4.75,0.007326007355004549,0.30864468216896057,0
4.760000228881836,0.007139318156987429,0.30864468216896057,0
4.769999980926514,0.007250974420458078,0.30864468216896057,0
4.78000020980835,0.007064285222440958,0.30542126297950745,0
4.789999961853027,0.007326007355004549,0.30864468216896057,0
4.800000190734863,0.007326007355004549,0.3030036687850952,0
4.809999942779541,0.007326007355004549,0.30864468216896057,0
4.820000171661377,0.007326007355004549,0.307032972574234,0
4.829999923706055,0.007326007355004549,0.30864468216896057,0
4.840000152587891,0.007402301300317049,0.30864468216896057,0
4.849999904632568,0.007249713409692049,0.30864468216896057,0
4.860000133514404,0.00758772948756814,0.30864468216896057,0
4.869999885559082,0.007326007355004549,0.30864468216896057,0
4.880000114440918,0.007510804571211338,0.3078388273715973,0
4.889999866485596,0.007849293760955334,0.30864468216896057,0
4.900000095367432,0.007403089199215174,0.30864468216896057,0
4.909999847412109,0.007326007355004549,0.30864468216896057,0
4.920000076293945,0.007326007355004549,0.30864468216896057,0
4.929999828338623,0.007326007355004549,0.30864468216896057,0
4.940000057220459,0.007326007355004549,0.3110622763633728,0
4.949999809265137,0.007326007820665836,0.30864468216896057,0
4.960000038146973,0.007326007355004549,0.307032972574234,0
4.96999979019165,0.00777110829949379,0.30864468216896057,0
4.980000019073486,0.00740435067564249,0.30864468216896057,0
4.989999771118164,0.007326007355004549,0.30864468216896057,0
5,0.007326007355004549,0.30864468216896057,0
5.010000228881836,0.007326007355004549,0.30864468216896057,0
5.019999980926514,0.00758772948756814,0.30864468216896057,0
5.03000020980835,0.007326007355004549,0.30864468216896057,0
5.039999961853027,0.00758772948756814,0.30864468216896057,0
5.050000190734863,0.00758772948756814,0.307032972574234,0
5.059999942779541,0.00758772948756814,0.307032972574234,0
5.070000171661377,0.007326007355004549,0.30864468216896057,0
5.079999923706055,0.007326007355004549,0.30864468216896057,0
5.090000152587891,0.007326007355004549,0.30542126297950745,0
5.099999904632568,0.007144677918404341,0.3062271177768707,0
5.110000133514404,0.007245615124702454,0.30864468216896057,0
5.119999885559082,0.007326007820665836,0.30139195919036865,0
5.130000114440918,0.007326007355004549,0.307032972574234,0
5.139999866485596,0.007145308423787355,0.30864468216896057,0
5.150000095367432,0.0074255261570215225,0.30864468216896057,0
5.159999847412109,0.007587571628391743,0.30864468216896057,0
5.170000076293945,0.007407345809042454,0.30864468216896057,0
5.179999828338623,0.007064285222440958,0.30864468216896057,0
5.190000057220459,0.007326007355004549,0.30864468216896057,0
5.199999809265137,0.007326007355004549,0.30864468216896057,0
5.210000038146973,0.007326007355004549,0.30864468216896057,0
5.21999979019165,0.007326007355004549,0.3078388273715973,0
5.230000019073486,0.007326007355004549,0.30945056676864624,0
5.239999771118164,0.007326007355004549,0.30945056676864624,0
5.25,0.007326007355004549,0.3102564215660095,0
5.260000228881836,0.007326007355004549,0.30945056676864624,0
5.269999980926514,0.007326007355004549,0.30864468216896057,0
5.28000020980835,0.007326007355004549,0.30864468216896057,0
5.289999961853027,0.007147672586143017,0.30945056676864624,0
5.300000190734863,0.007242619525641203,0.30864468216896057,0
5.309999942779541,0.0071479883044958115,0.30864468216896057,0
5.320000171661377,0.0074201663956046104,0.30219781398773193,0
5.329999923706055,0.0074098678305745125,0.30864468216896057,0
5.340000152587891,0.007326007355004549,0.307032972574234,0
5.349999904632568,0.007326007820665836,0.30219781398773193,0
5.360000133514404,0.007326007355004549,0.30864468216896057,0
5.369999885559082,0.007503081113100052,0.30945056676864624,0
5.380000114440918,0.007410655729472637,0.30864468216896057,0
5.389999866485596,0.007326007355004549,0.30945056676864624,0
5.400000095367432,0.007064285688102245,0.3078388273715973,0
5.409999847412109,0.007064285222440958,0.3038095235824585,0
5.420000076293945,0.007326007355004549,0.30945056676864624,0
5.429999828338623,0.007326007355004549,0.307032972574234,0
5.440000057220459,0.007326007355004549,0.30864468216896057,0
5.449999809265137,0.00758772948756814,0.30945056676864624,0
5.460000038146973,0.007326007355004549,0.307032972574234,0
5.46999979019165,0.007326007355004549,0.30864468216896057,0
5.480000019073486,0.007064285222440958,0.30864468216896057,0
5.489999771118164,0.007064285222440958,0.30864468216896057,0
5.5,0.007064285222440958,0.30864468216896057,0
5.510000228881836,0.007326007355004549,0.30864468216896057,0
5.519999980926514,0.007326007820665836,0.30945056676864624,0
5.53000020980835,0.007064285222440958,0.30864468216896057,0
5.539999961853027,0.007326007355004549,0.3046153783798218,0
5.550000190734863,0.007326007355004549,0.30864468216896057,0
5.559999942779541,0.007326007355004549,0.30139195919036865,0
5.570000171661377,0.007064285688102245,0.307032972574234,0
5.579999923706055,0.007152244448661804,0.30945056676864624,0
5.590000152587891,0.007064443081617355,0.30945056676864624,0
5.599999904632568,0.007237890735268593,0.30864468216896057,0
5.610000133514404,0.007326007355004549,0.30864468216896057,0
5.619999885559082,0.007326007355004549,0.3078388273715973,0
5.630000114440918,0.007326007355004549,0.307032972574234,0
5.639999866485596,0.007326007355004549,0.30945056676864624,0
5.650000095367432,0.007326007355004549,0.30864468216896057,0
5.659999847412109,0.007326007355004549,0.3062271177768707,0
5.670000076293945,0.0074983518570661545,0.30864468216896057,0
5.679999828338623,0.007415384985506535,0.30864468216896057,0
5.690000057220459,0.007153977639973164,0.30864468216896057,0
5.699999809265137,0.007236314471811056,0.3078388273715973,0
5.710000038146973,0.007326007355004549,0.307032972574234,0
5.71999979019165,0.007326007355004549,0.3078388273715973,0
5.730000019073486,0.007154608611017466,0.30864468216896057,0
5.739999771118164,0.006802720949053764,0.30945056676864624,0
5.75,0.0072355265729129314,0.30864468216896057,0
5.760000228881836,0.007326007355004549,0.30864468216896057,0
5.769999980926514,0.007326007355004549,0.30864468216896057,0
5.78000020980835,0.007326007355004549,0.300586074590683,0
5.789999961853027,0.007326007355004549,0.30864468216896057,0
5.800000190734863,0.007326007355004549,0.30864468216896057,0
5.809999942779541,0.007326007355004549,0.30864468216896057,0
5.820000171661377,0.007326007355004549,0.307032972574234,0
5.829999923706055,0.007326007355004549,0.30945056676864624,0
5.840000152587891,0.007326007355004549,0.30864468216896057,0
5.849999904632568,0.007326007355004549,0.30864468216896057,0
5.860000133514404,0.007326007355004549,0.30864468216896057,0
5.869999885559082,0.007326007355004549,0.30139195919036865,0
5.880000114440918,0.007326007355004549,0.30864468216896057,0
5.889999866485596,0.007326007355004549,0.30864468216896057,0
5.900000095367432,0.007157288491725922,0.307032972574234,0
5.909999847412109,0.007233004551380873,0.30864468216896057,0
5.920000076293945,0.007326007820665836,0.30945056676864624,0
5.929999828338623,0.007587729021906853,0.3038095235824585,0
5.940000057220459,0.007326007355004549,0.30945056676864624,0
5.949999809265137,0.007326007355004549,0.30945056676864624,0
5.960000038146973,0.007326007355004549,0.30945056676864624,0
5.96999979019165,0.00758772948756814,0.30864468216896057,0
5.980000019073486,0.007326007355004549,0.30945056676864624,0
5.989999771118164,0.007326007355004549,0.30864468216896057,0
