Time (s),Fᵧ (N),rᵧ (m)
4.110000133514404,-0.7156389355659485,0.033799998462200165
4.119999885559082,-0.7345711588859558,0.03400000184774399
4.130000114440918,-0.7345711588859558,0.03420000150799751
4.139999866485596,-0.7345711588859558,0.03440000116825104
4.150000095367432,-0.7345711588859558,0.034599997103214264
4.159999847412109,-0.7440372705459595,0.03500000014901161
4.170000076293945,-0.7440372705459595,0.03539999946951866
4.179999828338623,-0.7535033822059631,0.035599999129772186
4.190000057220459,-0.7535033822059631,0.03579999879002571
4.199999809265137,-0.7535033822059631,0.035999998450279236
4.210000038146973,-0.7535033822059631,0.03619999811053276
4.21999979019165,-0.7724356055259705,0.036399997770786285
4.230000019073486,-0.7724356055259705,0.03660000115633011
4.239999771118164,-0.7724356055259705,0.03700000047683716
4.25,-0.7724356055259705,0.03739999979734421
4.260000228881836,-0.7819017171859741,0.03760000318288803
4.269999980926514,-0.7819017171859741,0.037800002843141556
4.28000020980835,-0.7913678288459778,0.03819999843835831
4.289999961853027,-0.7913678288459778,0.03840000182390213
4.300000190734863,-0.7913678288459778,0.03880000114440918
4.309999942779541,-0.7913678288459778,0.03919999673962593
4.320000171661377,-0.8008339405059814,0.03959999606013298
4.329999923706055,-0.8103000521659851,0.039799999445676804
4.340000152587891,-0.8103000521659851,0.03999999910593033
4.349999904632568,-0.8197661638259888,0.04020000249147415
4.360000133514404,-0.8197661638259888,0.04039999842643738
4.369999885559082,-0.8197661638259888,0.0406000018119812
4.380000114440918,-0.8197661638259888,0.04079999774694443
4.389999866485596,-0.8292322754859924,0.04100000113248825
4.400000095367432,-0.8292322754859924,0.04100000113248825
4.409999847412109,-0.8292322754859924,0.04100000113248825
4.420000076293945,-0.8386983871459961,0.041200000792741776
4.429999828338623,-0.8481644988059998,0.0414000004529953
4.440000057220459,-0.8481644988059998,0.04179999977350235
4.449999809265137,-0.8481644988059998,0.0421999990940094
4.460000038146973,-0.8481644988059998,0.04259999841451645
4.46999979019165,-0.8576306104660034,0.04280000180006027
4.480000019073486,-0.8576306104660034,0.0430000014603138
4.489999771118164,-0.8576306104660034,0.04320000112056732
4.5,-0.8670967221260071,0.04340000078082085
4.510000228881836,-0.8670967221260071,0.043800000101327896
4.519999980926514,-0.8670967221260071,0.044199999421834946
4.53000020980835,-0.8860289454460144,0.044600002467632294
4.539999961853027,-0.8860289454460144,0.04500000178813934
4.550000190734863,-0.8860289454460144,0.04540000110864639
4.559999942779541,-0.8954950571060181,0.04580000042915344
4.570000171661377,-0.8860289454460144,0.04619999974966049
4.579999923706055,-0.8954950571060181,0.04659999534487724
4.590000152587891,-0.8860289454460144,0.04679999500513077
4.599999904632568,-0.9049611687660217,0.047200001776218414
4.610000133514404,-0.9144272804260254,0.04740000516176224
4.619999885559082,-0.9049611687660217,0.047600001096725464
4.630000114440918,-0.9144272804260254,0.04800000041723251
4.639999866485596,-0.923893392086029,0.048399996012449265
4.650000095367432,-0.9333595037460327,0.04859999567270279
4.659999847412109,-0.923893392086029,0.04899999871850014
4.670000076293945,-0.9428256154060364,0.04939999803900719
4.679999828338623,-0.9617578387260437,0.049800001084804535
4.690000057220459,-0.95229172706604,0.050199996680021286
4.699999809265137,-0.9617578387260437,0.050599999725818634
4.710000038146973,-0.95229172706604,0.05080000311136246
4.71999979019165,-0.9617578387260437,0.05119999498128891
4.730000019073486,-0.9617578387260437,0.05139999836683273
4.739999771118164,-0.9617578387260437,0.051600001752376556
4.75,-0.9712239503860474,0.05199999734759331
4.760000228881836,-0.980690062046051,0.052400000393390656
4.769999980926514,-0.980690062046051,0.05260000377893448
4.78000020980835,-0.980690062046051,0.05300000309944153
4.789999961853027,-0.9901561737060547,0.05339999869465828
4.800000190734863,-0.9996222853660583,0.05379999801516533
4.809999942779541,-0.9996222853660583,0.05420000106096268
4.820000171661377,-0.9996222853660583,0.05460000038146973
4.829999923706055,-0.9996222853660583,0.05480000376701355
4.840000152587891,-1.009088397026062,0.054999999701976776
4.849999904632568,-1.018554449081421,0.0551999993622303
4.860000133514404,-1.018554449081421,0.05539999529719353
4.869999885559082,-1.018554449081421,0.055800002068281174
4.880000114440918,-1.0374866724014282,0.056199997663497925
4.889999866485596,-1.0374866724014282,0.056599996984004974
4.900000095367432,-1.0374866724014282,0.05700000002980232
4.909999847412109,-1.0374866724014282,0.05739999935030937
4.920000076293945,-1.0374866724014282,0.0575999990105629
4.929999828338623,-1.0374866724014282,0.057999998331069946
4.940000057220459,-1.0374866724014282,0.058399997651576996
4.949999809265137,-1.046952724456787,0.05859999731183052
4.960000038146973,-1.0564188957214355,0.058800000697374344
4.96999979019165,-1.0564188957214355,0.05900000408291817
4.980000019073486,-1.0564188957214355,0.05920000001788139
4.989999771118164,-1.0658849477767944,0.05939999967813492
5,-1.0753511190414429,0.05960000306367874
5.010000228881836,-1.0753511190414429,0.06000000238418579
5.019999980926514,-1.0753511190414429,0.06039999797940254
5.03000020980835,-1.0753511190414429,0.060600001364946365
5.039999961853027,-1.0753511190414429,0.06079999729990959
5.050000190734863,-1.0942833423614502,0.061000000685453415
5.059999942779541,-1.0942833423614502,0.06120000034570694
5.070000171661377,-1.0848171710968018,0.06140000373125076
5.079999923706055,-1.0942833423614502,0.06159999966621399
5.090000152587891,-1.0942833423614502,0.06199999898672104
5.099999904632568,-1.103749394416809,0.06239999458193779
5.110000133514404,-1.1132155656814575,0.06260000169277191
5.119999885559082,-1.1132155656814575,0.06279999762773514
5.130000114440918,-1.103749394416809,0.06300000101327896
5.139999866485596,-1.1132155656814575,0.06300000101327896
5.150000095367432,-1.1132155656814575,0.06320000439882278
5.159999847412109,-1.1226816177368164,0.06340000778436661
5.170000076293945,-1.1132155656814575,0.06379999965429306
5.179999828338623,-1.1321477890014648,0.06419999897480011
5.190000057220459,-1.1226816177368164,0.06460000574588776
5.199999809265137,-1.1321477890014648,0.06480000168085098
5.210000038146973,-1.1510800123214722,0.06519999355077744
5.21999979019165,-1.1510800123214722,0.06539998948574066
5.230000019073486,-1.1510800123214722,0.06579999625682831
5.239999771118164,-1.1416138410568237,0.06620000302791595
5.25,-1.1510800123214722,0.066600002348423
5.260000228881836,-1.160546064376831,0.06680000573396683
5.269999980926514,-1.160546064376831,0.06700000166893005
5.28000020980835,-1.1794782876968384,0.06720000505447388
